ENSOCUG00000003392		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SJL8]
ENSOCUG00000003690	HEATR6	HEAT repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:24076]
ENSOCUG00000001727	SLC19A1	solute carrier family 19 (folate transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:10937]
ENSOCUG00000026380		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TQK6]
ENSOCUG00000023272	ABHD16A	abhydrolase domain containing 16A [Source:HGNC Symbol;Acc:HGNC:13921]
ENSOCUG00000021307		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U2G9]
ENSOCUG00000014034	C3orf38	chromosome 3 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:28384]
ENSOCUG00000004020	TTL	tubulin tyrosine ligase [Source:HGNC Symbol;Acc:HGNC:21586]
ENSOCUG00000003225		Ubiquitin carboxyl-terminal hydrolase  [Source:UniProtKB/TrEMBL;Acc:G1THN1]
ENSOCUG00000024772	COL18A1	collagen, type XVIII, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2195]
ENSOCUG00000024683	CGGBP1	CGG triplet repeat binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1888]
ENSOCUG00000001316	ESRP1	epithelial splicing regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:25966]
ENSOCUG00000016722	RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:14436]
ENSOCUG00000007037		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SS84]
ENSOCUG00000011335		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T142]
ENSOCUG00000029000	CCDC102B	coiled-coil domain containing 102B [Source:HGNC Symbol;Acc:HGNC:26295]
ENSOCUG00000027487		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TKD6]
ENSOCUG00000027917	HTR1F	5-hydroxytryptamine (serotonin) receptor 1F, G protein-coupled [Source:HGNC Symbol;Acc:HGNC:5292]
ENSOCUG00000014572		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T7N7]
ENSOCUG00000001830	DOK6	docking protein 6 [Source:HGNC Symbol;Acc:HGNC:28301]
ENSOCUG00000021311		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TN23]
ENSOCUG00000025046		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U1D8]
ENSOCUG00000021273	DEFB1	defensin beta 1 [Source:HGNC Symbol;Acc:HGNC:2766]
ENSOCUG00000003170	SBDS	Shwachman-Bodian-Diamond syndrome [Source:HGNC Symbol;Acc:HGNC:19440]
ENSOCUG00000006058	POLR1B	polymerase (RNA) I polypeptide B [Source:HGNC Symbol;Acc:HGNC:20454]
ENSOCUG00000012227	CD226	CD226 molecule [Source:HGNC Symbol;Acc:HGNC:16961]
ENSOCUG00000016134	CD28	T-cell-specific surface glycoprotein CD28  [Source:UniProtKB/TrEMBL;Acc:G1U6K4]
ENSOCUG00000017779	POU1F1	POU class 1 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9210]
ENSOCUG00000009435	XKR5	X-linked Kx blood group related 5 [Source:HGNC Symbol;Acc:HGNC:20782]
ENSOCUG00000003173		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SJ63]
ENSOCUG00000001384	RTTN	rotatin [Source:HGNC Symbol;Acc:HGNC:18654]
ENSOCUG00000003262	G3BP2	GTPase activating protein (SH3 domain) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30291]
ENSOCUG00000006079	BAZ2A	bromodomain adjacent to zinc finger domain 2A [Source:HGNC Symbol;Acc:HGNC:962]
ENSOCUG00000017274	CTLA4	cytotoxic T-lymphocyte-associated protein 4 [Source:HGNC Symbol;Acc:HGNC:2505]
ENSOCUG00000020980		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U777]
ENSOCUG00000024099		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TLB4]
ENSOCUG00000009429	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:20886]
ENSOCUG00000003682	HNF1B	HNF1 homeobox B [Source:HGNC Symbol;Acc:HGNC:11630]
ENSOCUG00000025355		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TZG2]
ENSOCUG00000014303		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U3U6]
ENSOCUG00000003985	CHMP2B	charged multivesicular body protein 2B [Source:HGNC Symbol;Acc:HGNC:24537]
ENSOCUG00000023571		
ENSOCUG00000001317	DPY19L4	dpy-19-like 4 (C. elegans) [Source:HGNC Symbol;Acc:HGNC:27829]
ENSOCUG00000024258	GLB1	galactosidase beta 1 [Source:HGNC Symbol;Acc:HGNC:4298]
ENSOCUG00000001772	SLC20A1	solute carrier family 20 (phosphate transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:10946]
ENSOCUG00000015377	ANGPT2	angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]
ENSOCUG00000020895	VGLL3	vestigial like family member 3 [Source:HGNC Symbol;Acc:HGNC:24327]
ENSOCUG00000001858	ICOS	inducible T-cell co-stimulator [Source:HGNC Symbol;Acc:HGNC:5351]
ENSOCUG00000021366		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TZY9]
ENSOCUG00000003254	CDKL2	cyclin-dependent kinase-like 2 (CDC2-related kinase) [Source:HGNC Symbol;Acc:HGNC:1782]
ENSOCUG00000009888		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U268]
ENSOCUG00000001739	CADM2	cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:29849]
ENSOCUG00000007959	PARD3B	par-3 family cell polarity regulator beta [Source:HGNC Symbol;Acc:HGNC:14446]
ENSOCUG00000026911		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U647]
ENSOCUG00000001076	SOCS6	suppressor of cytokine signaling 6 [Source:HGNC Symbol;Acc:HGNC:16833]
ENSOCUG00000029132		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:U3KLY0]
ENSOCUG00000025986		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U3A8]
ENSOCUG00000022949		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TX90]
ENSOCUG00000024114		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U830]
ENSOCUG00000014532	DDX52	DEAD (Asp-Glu-Ala-Asp) box polypeptide 52 [Source:HGNC Symbol;Acc:HGNC:20038]
ENSOCUG00000007952		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SU54]
ENSOCUG00000026232		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TQR4]
ENSOCUG00000007978	NRP2	neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]
ENSOCUG00000007958	LY6G6C	lymphocyte antigen 6 complex, locus G6C [Source:HGNC Symbol;Acc:HGNC:13936]
ENSOCUG00000009884	TPM4	tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]
ENSOCUG00000004173	CBLN2	cerebellin 2 precursor [Source:HGNC Symbol;Acc:HGNC:1544]
ENSOCUG00000005912	GBE1	glucan (1,4-alpha-), branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]
ENSOCUG00000007965		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SU70]
ENSOCUG00000007675	NETO1	neuropilin and tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:13823]
ENSOCUG00000014786	INO80D	INO80 complex subunit D [Source:HGNC Symbol;Acc:HGNC:25997]
ENSOCUG00000005386	INTS8	integrator complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:26048]
ENSOCUG00000008748	NT5DC4	5'-nucleotidase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:27678]
ENSOCUG00000012808	MCPH1	microcephalin 1 [Source:HGNC Symbol;Acc:HGNC:6954]
ENSOCUG00000011641	FBXO15	F-box protein 15 [Source:HGNC Symbol;Acc:HGNC:13617]
ENSOCUG00000012368	NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1 [Source:HGNC Symbol;Acc:HGNC:7707]
ENSOCUG00000006090		ATP synthase subunit beta  [Source:UniProtKB/TrEMBL;Acc:G1SQA8]
ENSOCUG00000002233	HSH2D	hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]
ENSOCUG00000025206	CIB3	calcium and integrin binding family member 3 [Source:HGNC Symbol;Acc:HGNC:24580]
ENSOCUG00000000368	THAP6	THAP domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23189]
ENSOCUG00000008765	CKAP2L	cytoskeleton associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:26877]
ENSOCUG00000027075		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U673]
ENSOCUG00000000365	RCHY1	ring finger and CHY zinc finger domain containing 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:17479]
ENSOCUG00000014519	SYNRG	synergin, gamma [Source:HGNC Symbol;Acc:HGNC:557]
ENSOCUG00000021975	RPS23	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TIV1]
ENSOCUG00000002238	FAM32A	family with sequence similarity 32 member A [Source:HGNC Symbol;Acc:HGNC:24563]
ENSOCUG00000014062	TIMM21	translocase of inner mitochondrial membrane 21 homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:25010]
ENSOCUG00000021998		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SHQ2]
ENSOCUG00000008771	IL1A	Interleukin-1 alpha  [Source:UniProtKB/Swiss-Prot;Acc:P04822]
ENSOCUG00000026100		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TSR8]
ENSOCUG00000025980	AP1M1	adaptor related protein complex 1 mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:13667]
ENSOCUG00000024691		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TGR8]
ENSOCUG00000021548		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U582]
ENSOCUG00000022267	DDAH2	dimethylarginine dimethylaminohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:2716]
ENSOCUG00000016235	CYB5A	Cytochrome b5  [Source:UniProtKB/Swiss-Prot;Acc:P00169]
ENSOCUG00000002537		
ENSOCUG00000001337	PARM1	prostate androgen-regulated mucin-like protein 1 [Source:HGNC Symbol;Acc:HGNC:24536]
ENSOCUG00000009880	DUSP14	dual specificity phosphatase 14 [Source:HGNC Symbol;Acc:HGNC:17007]
ENSOCUG00000029072		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U9G1]
ENSOCUG00000005398	CCNE2	cyclin E2 [Source:HGNC Symbol;Acc:HGNC:1590]
ENSOCUG00000023958	IL1B	interleukin 1 beta [Source:HGNC Symbol;Acc:HGNC:5992]
ENSOCUG00000003214	BTC	betacellulin [Source:HGNC Symbol;Acc:HGNC:1121]
ENSOCUG00000014354		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T7A4]
ENSOCUG00000029434	C18orf63	chromosome 18 open reading frame 63 [Source:HGNC Symbol;Acc:HGNC:40037]
ENSOCUG00000003995	FAM69C	family with sequence similarity 69 member C [Source:HGNC Symbol;Acc:HGNC:31729]
ENSOCUG00000022545	CLIC1	chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]
ENSOCUG00000014504	TADA2A	transcriptional adaptor 2A [Source:HGNC Symbol;Acc:HGNC:11531]
ENSOCUG00000004001	CNDP2	CNDP dipeptidase 2 (metallopeptidase M20 family) [Source:HGNC Symbol;Acc:HGNC:24437]
ENSOCUG00000016286	AREG	amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]
ENSOCUG00000010744	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1 [Source:HGNC Symbol;Acc:HGNC:24634]
ENSOCUG00000016277	EREG	epiregulin [Source:HGNC Symbol;Acc:HGNC:3443]
ENSOCUG00000024654	IL37	interleukin 37 [Source:HGNC Symbol;Acc:HGNC:15563]
ENSOCUG00000006660	IL36G	interleukin 36, gamma [Source:HGNC Symbol;Acc:HGNC:15741]
ENSOCUG00000016270	EPGN	epithelial mitogen [Source:HGNC Symbol;Acc:HGNC:17470]
ENSOCUG00000009848	EEF1B2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TQR2]
ENSOCUG00000014998	IL36A	interleukin 36, alpha [Source:HGNC Symbol;Acc:HGNC:15562]
ENSOCUG00000010998	IL36RN	interleukin 36 receptor antagonist [Source:HGNC Symbol;Acc:HGNC:15561]
ENSOCUG00000029483	FAM19A2	family with sequence similarity 19 (chemokine (C-C motif)-like), member A2 [Source:HGNC Symbol;Acc:HGNC:21589]
ENSOCUG00000014647	USP15	ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]
ENSOCUG00000027991	SAPCD1	suppressor APC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13938]
ENSOCUG00000005319	IL1F10	interleukin 1 family member 10 (theta) [Source:HGNC Symbol;Acc:HGNC:15552]
ENSOCUG00000009647	MTHFD2L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like [Source:HGNC Symbol;Acc:HGNC:31865]
ENSOCUG00000012384	GPR1	G protein-coupled receptor 1 [Source:HGNC Symbol;Acc:HGNC:4463]
ENSOCUG00000016241	TP53INP1	tumor protein p53 inducible nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:18022]
ENSOCUG00000006635	NDUFAF6	NADH:ubiquinone oxidoreductase complex assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:28625]
ENSOCUG00000004161	IL1RN	interleukin 1 receptor antagonist [Source:HGNC Symbol;Acc:HGNC:6000]
ENSOCUG00000009421	ZDBF2	zinc finger, DBF-type containing 2 [Source:HGNC Symbol;Acc:HGNC:29313]
ENSOCUG00000007980	VWA7	von Willebrand factor A domain containing 7 [Source:HGNC Symbol;Acc:HGNC:13939]
ENSOCUG00000024883		C-X-C motif chemokine  [Source:UniProtKB/TrEMBL;Acc:G1TET1]
ENSOCUG00000010659	ADAM23	ADAM metallopeptidase domain 23 [Source:HGNC Symbol;Acc:HGNC:202]
ENSOCUG00000024425		C-X-C motif chemokine  [Source:UniProtKB/TrEMBL;Acc:G1U5Q6]
ENSOCUG00000013554	CALR3	calreticulin 3 [Source:HGNC Symbol;Acc:HGNC:20407]
ENSOCUG00000017941		platelet microbicidal protein 1 precursor  [Source:RefSeq peptide;Acc:NP_001075631]
ENSOCUG00000001061	PLEKHF2	pleckstrin homology and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20757]
ENSOCUG00000004008	CNDP1	carnosine dipeptidase 1 (metallopeptidase M20 family) [Source:HGNC Symbol;Acc:HGNC:20675]
ENSOCUG00000004278	ROBO2	roundabout guidance receptor 2 [Source:HGNC Symbol;Acc:HGNC:10250]
ENSOCUG00000027368		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U8V8]
ENSOCUG00000001062	C8orf37	chromosome 8 open reading frame 37 [Source:HGNC Symbol;Acc:HGNC:27232]
ENSOCUG00000004174	PSD4	pleckstrin and Sec7 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19096]
ENSOCUG00000014453	ACACA	acetyl-CoA carboxylase alpha [Source:HGNC Symbol;Acc:HGNC:84]
ENSOCUG00000008104	GDF6	growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]
ENSOCUG00000011838		C-X-C motif chemokine  [Source:UniProtKB/TrEMBL;Acc:G1T230]
ENSOCUG00000008113	UQCRB	ubiquinol-cytochrome c reductase binding protein [Source:HGNC Symbol;Acc:HGNC:12582]
ENSOCUG00000011835	CXCL8	Interleukin-8  [Source:UniProtKB/Swiss-Prot;Acc:P19874]
ENSOCUG00000004276	MTERF3	mitochondrial transcription termination factor 3 [Source:HGNC Symbol;Acc:HGNC:24258]
ENSOCUG00000022463	VARS	valyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12651]
ENSOCUG00000011827	RASSF6	Ras association (RalGDS/AF-6) domain family member 6 [Source:HGNC Symbol;Acc:HGNC:20796]
ENSOCUG00000004187	PAX8	paired box 8 [Source:HGNC Symbol;Acc:HGNC:8622]
ENSOCUG00000023973	C19orf44	chromosome 19 open reading frame 44 [Source:HGNC Symbol;Acc:HGNC:26141]
ENSOCUG00000004281	PTDSS1	phosphatidylserine synthase 1 [Source:HGNC Symbol;Acc:HGNC:9587]
ENSOCUG00000023425		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TZC1]
ENSOCUG00000004015	ZNF407	zinc finger protein 407 [Source:HGNC Symbol;Acc:HGNC:19904]
ENSOCUG00000008234	ZADH2	zinc binding alcohol dehydrogenase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28697]
ENSOCUG00000027878		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U6X5]
ENSOCUG00000008235	TSHZ1	teashirt zinc finger homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10669]
ENSOCUG00000025734		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U7H8]
ENSOCUG00000025414		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U173]
ENSOCUG00000021776	POU2F2	POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]
ENSOCUG00000002402	AFM	afamin [Source:HGNC Symbol;Acc:HGNC:316]
ENSOCUG00000012404	TMEM38A	transmembrane protein 38A [Source:HGNC Symbol;Acc:HGNC:28462]
ENSOCUG00000002662	SDC2	syndecan 2 [Source:HGNC Symbol;Acc:HGNC:10659]
ENSOCUG00000021490	DYTN	dystrotelin [Source:HGNC Symbol;Acc:HGNC:23279]
ENSOCUG00000014385	CPQ	carboxypeptidase Q [Source:HGNC Symbol;Acc:HGNC:16910]
ENSOCUG00000022639		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TJE1]
ENSOCUG00000016302	AFP	alpha-fetoprotein [Source:HGNC Symbol;Acc:HGNC:317]
ENSOCUG00000022114		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TMG6]
ENSOCUG00000023257		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TGC7]
ENSOCUG00000014392		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TKS7]
ENSOCUG00000027223		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TRN9]
ENSOCUG00000009903	TSPYL5	TSPY-like 5 [Source:HGNC Symbol;Acc:HGNC:29367]
ENSOCUG00000006435	DEDD2	death effector domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24450]
ENSOCUG00000010506	MDH1B	malate dehydrogenase 1B [Source:HGNC Symbol;Acc:HGNC:17836]
ENSOCUG00000011400	MTDH	metadherin [Source:HGNC Symbol;Acc:HGNC:29608]
ENSOCUG00000028050		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TPX4]
ENSOCUG00000024816		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T6G3]
ENSOCUG00000029419		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:U3KMW6]
ENSOCUG00000026952		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U422]
ENSOCUG00000029615	ZNF526	zinc finger protein 526 [Source:HGNC Symbol;Acc:HGNC:29415]
ENSOCUG00000025997	HAUS8	HAUS augmin like complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:30532]
ENSOCUG00000006840		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SRT8]
ENSOCUG00000027394		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TRK9]
ENSOCUG00000029292		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:U3KM01]
ENSOCUG00000029673		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:U3KNG5]
ENSOCUG00000024697	F2RL2	coagulation factor II (thrombin) receptor-like 2 [Source:HGNC Symbol;Acc:HGNC:3539]
ENSOCUG00000002583	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:13940]
ENSOCUG00000029336		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TVZ5]
ENSOCUG00000006441		
ENSOCUG00000021122		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TIN8]
ENSOCUG00000021546		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TDZ7]
ENSOCUG00000016287	ALB	Serum albumin  [Source:UniProtKB/TrEMBL;Acc:G1U9S2]
ENSOCUG00000013689	LAPTM4B	lysosomal protein transmembrane 4 beta [Source:HGNC Symbol;Acc:HGNC:13646]
ENSOCUG00000023989		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U679]
ENSOCUG00000010515		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SZG4]
ENSOCUG00000013984	LIPI	lipase, member I [Source:HGNC Symbol;Acc:HGNC:18821]
ENSOCUG00000021817	HSPA1B	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U3E0]
ENSOCUG00000026276	SIN3B	SIN3 transcription regulator family member B [Source:HGNC Symbol;Acc:HGNC:19354]
ENSOCUG00000025112		
ENSOCUG00000017377	MATN2	matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908]
ENSOCUG00000023743		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SUX8]
ENSOCUG00000010409	RBM11	RNA binding motif protein 11 [Source:HGNC Symbol;Acc:HGNC:9897]
ENSOCUG00000002406	MON2	MON2 homolog, regulator of endosome-to-Golgi trafficking [Source:HGNC Symbol;Acc:HGNC:29177]
ENSOCUG00000029698		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TUF3]
ENSOCUG00000012802		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TK54]
ENSOCUG00000006968	NEU1	neuraminidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]
ENSOCUG00000027043		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TUQ2]
ENSOCUG00000009806	CPO	carboxypeptidase O [Source:HGNC Symbol;Acc:HGNC:21011]
ENSOCUG00000002548		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SHS6]
ENSOCUG00000006458	CIC	capicua transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:14214]
ENSOCUG00000025610		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TNG6]
ENSOCUG00000025955		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TW85]
ENSOCUG00000006970	SLC44A4	solute carrier family 44 member 4 [Source:HGNC Symbol;Acc:HGNC:13941]
ENSOCUG00000013031	HSPA13	heat shock protein family A (Hsp70) member 13 [Source:HGNC Symbol;Acc:HGNC:11375]
ENSOCUG00000009813	KLF7	Kruppel-like factor 7 (ubiquitous) [Source:HGNC Symbol;Acc:HGNC:6350]
ENSOCUG00000015125		Alpha-mannosidase  [Source:UniProtKB/TrEMBL;Acc:G1T8S8]
ENSOCUG00000021691		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TQJ7]
ENSOCUG00000028230		
ENSOCUG00000027419		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TQC3]
ENSOCUG00000029124		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U0D0]
ENSOCUG00000006470	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:8576]
ENSOCUG00000017386		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TDL2]
ENSOCUG00000005427	CREB1	cAMP responsive element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2345]
ENSOCUG00000015833	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]
ENSOCUG00000004380	TMEM145	transmembrane protein 145 [Source:HGNC Symbol;Acc:HGNC:26912]
ENSOCUG00000011629	ANKRD17	ankyrin repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:23575]
ENSOCUG00000014235	GALNT9	polypeptide N-acetylgalactosaminyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4131]
ENSOCUG00000011622	COX18	COX18 cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:26801]
ENSOCUG00000017391	ERICH5	glutamate rich 5 [Source:HGNC Symbol;Acc:HGNC:26823]
ENSOCUG00000025403	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5 [Source:HGNC Symbol;Acc:HGNC:7688]
ENSOCUG00000005431	METTL21A	methyltransferase like 21A [Source:HGNC Symbol;Acc:HGNC:30476]
ENSOCUG00000021677		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TKD3]
ENSOCUG00000029516		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TWP5]
ENSOCUG00000020937		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TJC9]
ENSOCUG00000015013	CCNYL1	cyclin Y like 1 [Source:HGNC Symbol;Acc:HGNC:26868]
ENSOCUG00000017400	POP1	POP1 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30129]
ENSOCUG00000005265	NRIP1	nuclear receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8001]
ENSOCUG00000003040	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3 [Source:HGNC Symbol;Acc:HGNC:219]
ENSOCUG00000011302		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T117]
ENSOCUG00000021565		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TXI3]
ENSOCUG00000027916	FZD5	frizzled class receptor 5 [Source:HGNC Symbol;Acc:HGNC:4043]
ENSOCUG00000006479	MEGF8	multiple EGF-like-domains 8 [Source:HGNC Symbol;Acc:HGNC:3233]
ENSOCUG00000004742	USP25	ubiquitin specific peptidase 25 [Source:HGNC Symbol;Acc:HGNC:12624]
ENSOCUG00000029423	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H [Source:HGNC Symbol;Acc:HGNC:18583]
ENSOCUG00000027305		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U0V3]
ENSOCUG00000015383	PLEKHM3	pleckstrin homology domain containing M3 [Source:HGNC Symbol;Acc:HGNC:34006]
ENSOCUG00000029414		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:U3KM02]
ENSOCUG00000029214	CRYGC	crystallin gamma C [Source:HGNC Symbol;Acc:HGNC:2410]
ENSOCUG00000010167	AVPR1A	arginine vasopressin receptor 1A [Source:HGNC Symbol;Acc:HGNC:895]
ENSOCUG00000024280	TMEM5	transmembrane protein 5 [Source:HGNC Symbol;Acc:HGNC:13530]
ENSOCUG00000002665	NOC4L	nucleolar complex associated 4 homolog [Source:HGNC Symbol;Acc:HGNC:28461]
ENSOCUG00000026536		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TQL9]
ENSOCUG00000006980	EHMT2	euchromatic histone-lysine N-methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14129]
ENSOCUG00000027432	NR2C2AP	nuclear receptor 2C2-associated protein [Source:HGNC Symbol;Acc:HGNC:30763]
